Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Rice,2000,Kharif     ,Maharashtra,1486400,1879200,1057.8,145919888,386464,0.9865625
Rice,2000,Summer     ,Maharashtra,25100,50500,1057.8,2464067,6526,1.987
Rice,2000,Kharif     ,Mizoram,51839,103673,2834.3,5089034.63,13478.14,1.8875
Rice,2000,Kharif     ,Nagaland,150000,230000,1631.8,14725500,39000,1.5025
Rice,2000,Rabi       ,Nagaland,1680,3330,1631.8,164925.6,436.8,1.98
Rice,2000,Autumn     ,Odisha,854570,464250,1066,83893136.9,222188.2,0.733666667
Rice,2000,Summer     ,Odisha,206730,441540,1066,20294684.1,53749.8,1.685333333
Rice,2000,Winter     ,Odisha,3372220,3707590,1066,331050837.4,876777.2,1.020666667
Rice,2000,Kharif     ,Punjab,2611000,9154000,405.3,256321870,678860,3.501764706
Rice,2000,Kharif     ,Tamil Nadu,2113344,7217903,971.1,207466980.5,549469.44,3.611785714
Rice,2000,Kharif     ,Uttar Pradesh,5904128,11672250,874.4,579608245.8,1535073.28,1.894782609
Rice,2000,Summer     ,Uttar Pradesh,3023,6899,874.4,296767.91,785.98,2.083181818
Rice,2000,Kharif     ,Uttarakhand,285545,579074,1413.4,28031952.65,74241.7,1.649230769
Rice,2000,Rabi       ,Uttarakhand,3062,9578,1413.4,300596.54,796.12,3.125
Rice,2001,Autumn     ,Bihar,2844474,4354156,1247,290506129.6,739563.24,1.409189189
Rice,2001,Kharif     ,Bihar,126106,243661,1247,12879205.78,32787.56,1.792903226
Rice,2001,Summer     ,Bihar,593959,703404,1247,60661032.67,154429.34,1.098275862
Rice,2001,Kharif     ,Chhattisgarh,3810112,5073721,1550,389126738.6,990629.12,1.34375
Rice,2001,Kharif     ,Gujarat,664000,1028700,666.5,67814320,172640,1.533571429
Rice,2001,Summer     ,Gujarat,3800,11500,666.5,388094,988,2.935
Rice,2001,Kharif     ,Haryana,1027505,2726000,483.8,104939085.6,267151.3,2.645555556
Rice,2001,Kharif     ,Himachal Pradesh,80579,137418,918.1,8229533.27,20950.54,1.654545455
Rice,2001,Kharif     ,Madhya Pradesh,1766150,1685799,955,180376899.5,459199,0.849333333
Rice,2001,Kharif     ,Maharashtra,1487200,2590400,1035.8,151887736,386672,1.261875
Rice,2001,Summer     ,Maharashtra,26800,60800,1035.8,2737084,6968,2.192
Rice,2001,Kharif     ,Mizoram,55880,105713,2406.4,5707024.4,14528.8,1.825
Rice,2001,Kharif     ,Nagaland,155000,235000,1532,15830150,40300,1.485
Rice,2001,Rabi       ,Nagaland,1500,2000,1532,153195,390,1.76
Rice,2001,Kharif     ,Odisha,4500000,7220000,1672.5,459585000,1170000,1.583666667
Rice,2001,Kharif     ,Punjab,2487000,8816000,479.3,253997310,646620,3.517058824
Rice,2001,Kharif     ,Tamil Nadu,2059878,6583630,481.3,210375340.1,535568.28,3.532857143
Rice,2001,Kharif     ,Uttar Pradesh,6068496,12849116,849.9,619775496.5,1577808.96,2.016086957
Rice,2001,Summer     ,Uttar Pradesh,2829,6741,849.9,288925.77,735.54,2.097777778
Rice,2001,Kharif     ,Uttarakhand,280816,567662,1541.3,28679738.08,73012.16,1.608461538
Rice,2001,Rabi       ,Uttarakhand,3761,11855,1541.3,384110.93,977.86,2.2625
Rice,2002,Autumn     ,Bihar,583274,682933,1105.8,55218549.58,145818.5,1.060714286
Rice,2002,Summer     ,Bihar,120354,197607,1105.8,11393913.18,30088.5,1.625517241
Rice,2002,Winter     ,Bihar,2881073,4205026,1105.8,272751180.9,720268.25,1.345945946
Rice,2002,Kharif     ,Chhattisgarh,3777661,2634853,1001.4,357631166.9,944415.25,0.710625
Rice,2002,Kharif     ,Gujarat,469000,541700,458.4,44400230,117250,1.209230769
Rice,2002,Summer     ,Gujarat,11800,54700,458.4,1117106,2950,4.53
Rice,2002,Kharif     ,Haryana,905651,2468000,353.9,85737980.17,226412.75,2.495
Rice,2002,Kharif     ,Himachal Pradesh,83273,85653,890.8,7883454.91,20818.25,1.133636364
Rice,2002,Kharif     ,Karnataka,1030464,2103709,860.8,97554026.88,257616,2.035185185
Rice,2002,Rabi       ,Karnataka,50456,102312,860.8,4776669.52,12614,2.000666667
Rice,2002,Summer     ,Karnataka,73863,184064,860.8,6992610.21,18465.75,2.378
Rice,2002,Kharif     ,Madhya Pradesh,1671107,1024930,800.8,158203699.7,417776.75,0.608
Rice,2002,Kharif     ,Maharashtra,1496800,1793000,967.4,141702056,374200,0.8903125
Rice,2002,Summer     ,Maharashtra,26500,61100,967.4,2508755,6625,2.288
Rice,2002,Kharif     ,Meghalaya,107742,190937,4355.3,10199935.14,26935.5,1.767142857
Rice,2002,Kharif     ,Mizoram,57067,109205,2627,5402532.89,14266.75,1.89
Rice,2002,Kharif     ,Nagaland,150000,223400,1536.6,14200500,37500,1.46375
Rice,2002,Kharif     ,Odisha,4273000,3278000,1102.8,404524910,1068250,0.753333333
Rice,2002,Kharif     ,Punjab,2530000,8880000,301.8,239515100,632500,3.438823529
Rice,2002,Kharif     ,Uttarakhand,271219,511526,1610.3,25676302.73,67804.75,1.461538462
Rice,2002,Rabi       ,Uttarakhand,4090,11649,1610.3,387200.3,1022.5,2.8
Rice,2002,Autumn     ,Jharkhand,136359.61,89082,1041.2,12909164.28,34089.9025,1.516666667
Rice,2002,Winter     ,Jharkhand,922658.68,974008,1041.2,87348097.24,230664.67,1.062222222
Rice,2003,Autumn     ,Bihar,553904,688189,1353.9,54825417.92,132936.96,1.141666667
Rice,2003,Kharif     ,Bihar,190236,270831,1353.9,18829559.28,45656.64,1.42
Rice,2003,Summer     ,Bihar,116885,169902,1353.9,11569277.3,28052.4,1.324642857
Rice,2003,Winter     ,Bihar,2907199,4589705,1353.9,287754557,697727.76,1.456315789
Rice,2003,Kharif     ,Chhattisgarh,3828992,5567644,1643.7,378993628.2,918958.08,1.4375
Rice,2003,Kharif     ,Delhi,6549,17909,962.3,648220.02,1571.76,2.73
Rice,2003,Kharif     ,Gujarat,651400,1193200,902.5,64475572,156336,1.7125
Rice,2003,Summer     ,Gujarat,23900,83800,902.5,2365622,5736,3.565714286
Rice,2003,Kharif     ,Haryana,1015191,2790000,592.3,100483605.2,243645.84,2.733333333
Rice,2003,Autumn     ,Jharkhand,614160.1,418254,1258.3,60789566.7,147398.424,0.74
Rice,2003,Winter     ,Jharkhand,1437560.59,1525099,1258.3,142289747.2,345014.5416,0.998636364
Rice,2003,Kharif     ,Madhya Pradesh,1708583,1743430,1163,169115545.3,410059.92,0.997916667
Rice,2003,Kharif     ,Maharashtra,1500400,2768600,1037.4,148509592,360096,1.232258065
Rice,2003,Summer     ,Maharashtra,29500,65500,1037.4,2919910,7080,2.217
Rice,2003,Kharif     ,Manipur,157830,381240,687.7,15622013.4,37879.2,2.305555556
Rice,2003,Kharif     ,Mizoram,59196,114630,2499.5,5859220.08,14207.04,1.925
Rice,2003,Kharif     ,Nagaland,155000,220990,1709.8,15341900,37200,1.36
Rice,2003,Rabi       ,Nagaland,1000,2000,1709.8,98980,240,1.945
Rice,2003,Kharif     ,Odisha,4501000,6801000,1648.2,445508980,1080240,1.516333333
Rice,2003,Kharif     ,Punjab,2614000,9656000,451.7,258733720,627360,3.678235294
Rice,2003,Kharif     ,Uttar Pradesh,5719933,12476923,1075.6,566158968.3,1372783.92,2.066285714
Rice,2003,Summer     ,Uttar Pradesh,7839,18016,1075.6,775904.22,1881.36,2.1595
Rice,2003,Kharif     ,Uttarakhand,271671,520831,1734.3,26889995.58,65201.04,1.640769231
Rice,2003,Summer     ,Uttarakhand,5655,21126,1734.3,559731.9,1357.2,3.66
Rice,2004,Kharif     ,Andhra Pradesh,2215067,6392717,781.8,239980358.8,465164.07,2.720454545
Rice,2004,Rabi       ,Andhra Pradesh,871135,3208328,781.8,94378765.9,182938.35,2.83
Rice,2004,Autumn     ,Assam,436244,286330,2536.9,47262674.96,91611.24,0.802173913
Rice,2004,Summer     ,Assam,311437,610136,2536.9,33741084.58,65401.77,1.764347826
Rice,2004,Winter     ,Assam,1636050,2574284,2536.9,177249657,343570.5,1.551304348
Rice,2004,Autumn     ,Bihar,534477,477325,1147.8,57905238.18,112240.17,0.788148148
Rice,2004,Summer     ,Bihar,116220,166198,1147.8,12591274.8,24406.2,1.437407407
Rice,2004,Winter     ,Bihar,2489419,1828633,1147.8,269703654.5,522777.99,0.647105263
Rice,2004,Kharif     ,Chhattisgarh,3843825,4586818,1122.8,416440000.5,807203.25,1.160625
Rice,2004,Kharif     ,Delhi,8431,28216,651.9,913414.54,1770.51,3.35
Rice,2004,Kharif     ,Gujarat,665600,1157300,719.8,72111104,139776,1.730666667
Rice,2004,Summer     ,Gujarat,13800,39200,719.8,1495092,2898,2.68625
Rice,2004,Kharif     ,Haryana,1024236,3010000,484.6,110965728.2,215089.56,2.832777778
Rice,2004,Kharif     ,Madhya Pradesh,1675513,1302615,895.7,181525078.4,351857.73,0.803541667
Rice,2004,Kharif     ,Maharashtra,1488200,2098200,1052,161231588,312522,1.022903226
Rice,2004,Summer     ,Maharashtra,20500,49000,1052,2220970,4305,2.463
Rice,2004,Kharif     ,Nagaland,153000,259750,1711.5,16576020,32130,1.65625
Rice,2004,Rabi       ,Nagaland,1000,2000,1711.5,108340,210,1.99
Rice,2004,Kharif     ,Punjab,2800000,10437000,366.4,303352000,588000,3.788823529
Rice,2004,Kharif     ,Tripura,256076,602221,2706.3,27743273.84,53775.96,2.24
Rice,2004,Kharif     ,Uttarakhand,281464,537876,1219.6,30493809.76,59107.44,1.592307692
Rice,2004,Summer     ,Uttarakhand,7511,22367,1219.6,813741.74,1577.31,2.975
Rice,2004,Autumn     ,Jharkhand,153608.9,105328,1149.2,16641988.23,32257.869,0.714
Rice,2004,Winter     ,Jharkhand,980642.41,901045,1149.2,106242798.7,205934.9061,0.85
Rice,2004,Autumn     ,West Bengal,320822,653044,1612.9,34757855.48,67372.62,2.037222222
Rice,2004,Summer     ,West Bengal,1376387,4257111,1612.9,149117767.6,289041.27,2.857777778
Rice,2004,Winter     ,West Bengal,4086404,9974734,1612.9,442721009.4,858144.84,2.336111111
Rice,2005,Autumn     ,Bihar,533233,503448,907.8,63945301.36,111978.93,0.962666667
Rice,2005,Summer     ,Bihar,113251,182827,907.8,13581059.92,23782.71,1.304583333
Rice,2005,Winter     ,Bihar,2604752,3023010,907.8,312361859.8,546997.92,1.035263158
Rice,2005,Kharif     ,Chhattisgarh,3854352,5267537,1292.7,462213891.8,809413.92,1.30375
Rice,2005,Kharif     ,Delhi,7506,21092,653.1,900119.52,1576.26,2.81
Rice,2005,Kharif     ,Gujarat,648300,1209300,942.4,77744136,136143,1.843125
Rice,2005,Summer     ,Gujarat,24600,74300,942.4,2950032,5166,3.054444444
Rice,2005,Kharif     ,Haryana,1046588,3194000,516.9,125506833,219783.48,2.940526316
Rice,2005,Kharif     ,Himachal Pradesh,79366,112139,1248.1,9517570.72,16666.86,1.396363636
Rice,2005,Kharif     ,Madhya Pradesh,1700446,1687475,1032.7,203917484.3,357093.66,0.881041667
Rice,2005,Kharif     ,Maharashtra,1473700,2596800,1387.2,176726104,309477,1.215666667
Rice,2005,Summer     ,Maharashtra,38800,72200,1387.2,4652896,8148,2.007
Rice,2005,Whole Year ,Mizoram,56460,107740,2075.4,6770683.2,11856.6,1.9425
Rice,2005,Kharif     ,Nagaland,155500,261300,1568.6,18647560,32655,1.6425
Rice,2005,Rabi       ,Nagaland,900,1800,1568.6,107928,189,2.06
Rice,2005,Kharif     ,Punjab,2642000,10193000,566.7,316828640,554820,3.820588235
Rice,2005,Kharif     ,Tripura,253067,602947,1765.9,30347794.64,53144.07,2.305
Rice,2005,Kharif     ,Uttarakhand,275459,526520,1353.3,33033043.28,57846.39,1.62
Rice,2005,Summer     ,Uttarakhand,8971,42646,1353.3,1075802.32,1883.91,3.89
Rice,2005,Autumn     ,Jharkhand,149362.86,77860,965.2,17911594.17,31366.2006,0.557857143
Rice,2005,Winter     ,Jharkhand,954735.25,536165,965.2,114491851.2,200494.4025,0.531363636
Rice,2006,Autumn     ,Bihar,517983,530242,1052.8,66151608.93,113956.26,0.962413793
Rice,2006,Summer     ,Bihar,109436,163989,1052.8,13976071.56,24075.92,1.45173913
Rice,2006,Winter     ,Bihar,2736591,4333716,1052.8,349490036.6,602050.02,1.482702703
Rice,2006,Kharif     ,Chhattisgarh,3905319,5441525,1317.2,498748289.5,859170.18,1.247222222
Rice,2006,Kharif     ,Delhi,7381,20815,462.7,942627.51,1623.82,2.82
Rice,2006,Kharif     ,Gujarat,655600,1045200,1056.2,83726676,144232,1.601875
Rice,2006,Summer     ,Gujarat,33700,96000,1056.2,4303827,7414,2.855555556
Rice,2006,Kharif     ,Haryana,1042036,3371000,329.3,133078417.6,229247.92,2.8545
Rice,2006,Kharif     ,Himachal Pradesh,79206,123485,1207,10115398.26,17425.32,1.750909091
Rice,2006,Kharif     ,Madhya Pradesh,1674013,1389269,1072.3,213788200.2,368282.86,0.856666667
Rice,2006,Kharif     ,Maharashtra,1491300,2488600,1439.4,190453923,328086,1.166333333
Rice,2006,Summer     ,Maharashtra,38000,81100,1439.4,4852980,8360,2.176
Rice,2006,Kharif     ,Nagaland,163680,261920,1362.5,20903572.8,36009.6,1.595
Rice,2006,Rabi       ,Nagaland,1000,1600,1362.5,127710,220,1.605
Rice,2006,Kharif     ,Punjab,2621000,10138000,569.6,334727910,576620,3.75
Rice,2006,Kharif     ,Tripura,250939,628200,1764.3,32047419.69,55206.58,2.4225
Rice,2006,Kharif     ,Uttar Pradesh,5902577,11082993,590.5,753818108.7,1298566.94,1.846
Rice,2006,Summer     ,Uttar Pradesh,18175,40620,590.5,2321129.25,3998.5,1.995
Rice,2006,Kharif     ,Uttarakhand,273662,540128,1178.9,34949374.02,60205.64,1.645384615
Rice,2006,Rabi       ,Uttarakhand,9923,31208,1178.9,1267266.33,2183.06,3.145
Rice,2006,Autumn     ,Jharkhand,183635.05,254351,1465.1,23452032.24,40399.711,1.274545455
Rice,2006,Winter     ,Jharkhand,995583.37,1175595,1465.1,127145952.2,219028.3414,1.208181818
Rice,2007,Kharif     ,Andhra Pradesh,2578000,8191000,1004.2,343905200,412480,3.094545455
Rice,2007,Rabi       ,Andhra Pradesh,1406000,5133000,1004.2,187560400,224960,3.159090909
Rice,2007,Autumn     ,Bihar,524266,318517,1600.2,69937084.4,83882.56,0.617
Rice,2007,Summer     ,Bihar,110440,172291,1600.2,14732696,17670.4,1.416666667
Rice,2007,Winter     ,Bihar,2842665,3967956,1600.2,379211511,454826.4,1.260789474
Rice,2007,Kharif     ,Chhattisgarh,3902881,5634972,1246.2,520644325.4,624460.96,1.393888889
Rice,2007,Kharif     ,Gujarat,726000,1376300,1021.6,96848400,116160,1.8325
Rice,2007,Summer     ,Gujarat,32600,97900,1021.6,4348840,5216,3.043333333
Rice,2007,Kharif     ,Haryana,1072545,3606000,443.8,143077503,171607.2,3.191578947
Rice,2007,Kharif     ,Himachal Pradesh,78571,121453,1095.4,10481371.4,12571.36,1.686363636
Rice,2007,Kharif     ,Madhya Pradesh,1634912,1325175,740.4,218097260.8,261585.92,0.875
Rice,2007,Kharif     ,Maharashtra,1535300,2912800,1257.2,204809020,245648,1.377241379
Rice,2007,Summer     ,Maharashtra,41400,98700,1257.2,5522760,6624,2.486
Rice,2007,Autumn     ,Meghalaya,32604,37918,4702,4349373.6,5216.64,1.498571429
Rice,2007,Summer     ,Meghalaya,11546,48132,4702,1540236.4,1847.36,2.022857143
Rice,2007,Winter     ,Meghalaya,62170,114027,4702,8293478,9947.2,1.812857143
Rice,2007,Kharif     ,Nagaland,166000,308800,1769,22144400,26560,1.8275
Rice,2007,Rabi       ,Nagaland,1500,2500,1769,200100,240,1.66
Rice,2007,Kharif     ,Punjab,2610000,10489000,527.2,348174000,417600,3.968
Rice,2007,Kharif     ,Tripura,252897,640424,2831.8,33736459.8,40463.52,2.4375
Rice,2007,Kharif     ,Uttar Pradesh,5690539,11731754,672.9,759117902.6,910486.24,1.962
Rice,2007,Summer     ,Uttar Pradesh,18849,48358,672.9,2514456.6,3015.84,2.152142857
Rice,2007,Kharif     ,Uttarakhand,259805,523203,1924.3,34657987,41568.8,1.709230769
Rice,2007,Summer     ,Uttarakhand,12364,41864,1924.3,1649357.6,1978.24,3.423333333
Rice,2007,Autumn     ,Jharkhand,183323.17,163692,1444.7,24455310.88,29331.7072,0.899047619
Rice,2007,Winter     ,Jharkhand,1014731.14,1306932,1444.7,135365134.1,162356.9824,1.306363636
Rice,2008,Autumn     ,Bihar,546872,727414,1197.7,78224570.88,49218.48,1.230344828
Rice,2008,Summer     ,Bihar,105526,178240,1197.7,15094439.04,9497.34,1.641
Rice,2008,Winter     ,Bihar,2842875,4684328,1197.7,406644840,255858.75,1.545789474
Rice,2008,Kharif     ,Chhattisgarh,3928815,4707499,1117.9,561977697.6,353593.35,1.198333333
Rice,2008,Kharif     ,Gujarat,722100,1225500,746.1,103289184,64989,1.615294118
Rice,2008,Summer     ,Gujarat,25200,77400,746.1,3604608,2268,2.921111111
Rice,2008,Kharif     ,Haryana,1211149,3299000,715.6,173242753,109003.41,2.569
Rice,2008,Kharif     ,Himachal Pradesh,77709,118277,1357.1,11115495.36,6993.81,1.6
Rice,2008,Kharif     ,Madhya Pradesh,1706557,1571103,895,244105913.3,153590.13,0.911020408
Rice,2008,Kharif     ,Maharashtra,1499500,2234300,1052.8,214488480,134955,1.170740741
Rice,2008,Summer     ,Maharashtra,22000,53200,1052.8,3146880,1980,2.421111111
Rice,2008,Kharif     ,Manipur,210990,518250,1134.8,30180009.6,18989.1,2.134444444
Rice,2008,Kharif     ,Nagaland,173100,345090,1540.9,24760224,15579,1.964545455
Rice,2008,Kharif     ,Punjab,2735000,11000000,691.3,391214400,246150,3.9855
Rice,2008,Kharif     ,Tripura,242966,627175,1827.8,34753856.64,21866.94,2.525
Rice,2008,Kharif     ,Uttar Pradesh,6011761,13051365,891.6,859922293.4,541058.49,2.124428571
Rice,2008,Summer     ,Uttar Pradesh,21621,45666,891.6,3092667.84,1945.89,2.095
Rice,2008,Kharif     ,Uttarakhand,275711,528524,1363.7,39437701.44,24813.99,1.627692308
Rice,2008,Summer     ,Uttarakhand,12654,39797,1363.7,1810028.16,1138.86,3.1
Rice,2008,Autumn     ,Jharkhand,188422.33,162674,1295.2,26951930.08,16958.0097,0.868695652
Rice,2008,Winter     ,Jharkhand,1008437.16,1333906,1295.2,144246851.4,90759.3444,1.39125
Rice,2009,Autumn     ,Bihar,525890,471321,889.3,81944179.8,89401.3,0.905666667
Rice,2009,Summer     ,Bihar,95682,176656,889.3,14909169.24,16265.94,1.492083333
Rice,2009,Winter     ,Bihar,2502458,2992233,889.3,389933005.6,425417.86,1.105526316
Rice,2009,Kharif     ,Chhattisgarh,3837610,4347316,956.9,597976390.2,652393.7,1.106666667
Rice,2009,Kharif     ,Gujarat,658500,1228400,618,102607470,111945,1.693529412
Rice,2009,Summer     ,Gujarat,21000,64600,618,3272220,3570,3.034444444
Rice,2009,Kharif     ,Haryana,1206435,3628000,393,187986701.7,205093.95,2.673809524
Rice,2009,Kharif     ,Himachal Pradesh,76186,105787,969.9,11871302.52,12951.62,1.484545455
Rice,2009,Kharif     ,Maharashtra,1450000,2138100,1002.4,225939000,246500,1.106071429
Rice,2009,Summer     ,Maharashtra,20600,47700,1002.4,3209892,3502,2.251111111
Rice,2009,Kharif     ,Manipur,113890,265090,992.5,17746339.8,19361.3,1.923333333
Rice,2009,Kharif     ,Nagaland,168570,240310,1225.9,26266577.4,28656.9,1.393636364
Rice,2009,Kharif     ,Punjab,2802000,11236000,371.3,436607640,476340,3.9775
Rice,2009,Kharif     ,Tripura,245538,640010,2004.2,38259731.16,41741.46,2.5225
Rice,2009,Kharif     ,Uttar Pradesh,5148046,10714990,585.8,802168527.7,875167.82,2.00971831
Rice,2009,Summer     ,Uttar Pradesh,24695,61514,585.8,3847974.9,4198.15,2.13
Rice,2009,Kharif     ,Uttarakhand,270608,551716,847.8,42166138.56,46003.36,1.613846154
Rice,2009,Rabi       ,Uttarakhand,13775,39300,847.8,2146420.5,2341.75,2.85
Rice,2009,Autumn     ,Jharkhand,157262,87970,996.1,24504564.84,26734.54,0.515217391
Rice,2009,Winter     ,Jharkhand,825787,504508,996.1,128674130.3,140383.79,0.58625
Rice,2009,Autumn     ,West Bengal,214062,466766,1317.2,33355140.84,36390.54,2.095
Rice,2009,Summer     ,West Bengal,1429703,4275871,1317.2,222776321.5,243049.51,2.79
Rice,2009,Winter     ,West Bengal,3986330,9597968,1317.2,621149940.6,677676.1,2.346111111
Rice,2009,Whole Year ,Madhya Pradesh,1593071,1355660,904.1,248232323.2,270822.07,0.906041667
Rice,2010,Autumn     ,Bihar,495218,444042,629.2,82260661.98,118852.32,0.919642857
Rice,2010,Summer     ,Bihar,84465,163031,629.2,14030481.15,20271.6,1.827916667
Rice,2010,Winter     ,Bihar,2265685,2505545,629.2,376352935.3,543764.4,0.979210526
Rice,2010,Kharif     ,Chhattisgarh,3937796,6637737,1283.1,654107293.6,945071.04,1.702222222
Rice,2010,Kharif     ,Gujarat,728300,1423800,1107.5,120977913,174792,1.8275
Rice,2010,Summer     ,Gujarat,79800,242000,1107.5,13255578,19152,2.987777778
Rice,2010,Kharif     ,Haryana,1243281,3465000,639.2,206521406.9,298387.44,2.561428571
Rice,2010,Kharif     ,Himachal Pradesh,75426,110238,1319.8,12529012.86,18102.24,1.561818182
Rice,2010,Kharif     ,Madhya Pradesh,1573535,1766596,856.3,261379898.8,377648.4,1.211666667
Rice,2010,Kharif     ,Maharashtra,1486200,2625100,1389,246872682,356688,1.3116
Rice,2010,Summer     ,Maharashtra,29500,65800,1389,4900245,7080,2.388888889
Rice,2010,Kharif     ,Manipur,212680,480240,2160.5,35328274.8,51043.2,1.945555556
Rice,2010,Autumn     ,Mizoram,28562,26499,2738.7,4744433.82,6854.88,0.92625
Rice,2010,Kharif     ,Mizoram,12123,20697,2738.7,2013751.53,2909.52,1.495
Rice,2010,Rabi       ,Mizoram,7,6,2738.7,1162.77,1.68,0.86
Rice,2010,Kharif     ,Nagaland,180060,378210,1771.8,29909766.6,43214.4,2.051818182
Rice,2010,Rabi       ,Nagaland,1330,3150,1771.8,220926.3,319.2,2.38
Rice,2010,Kharif     ,Punjab,2831000,10837000,392.7,470257410,679440,3.834
Rice,2010,Kharif     ,Tamil Nadu,1905726,5792415,1095.2,316560145.9,457374.24,3.597419355
Rice,2010,Kharif     ,Tripura,264558,702473,2348.3,43945729.38,63493.92,2.5725
Rice,2010,Kharif     ,Uttar Pradesh,5631949,11938078,742.6,935523048.4,1351667.76,2.052916667
Rice,2010,Summer     ,Uttar Pradesh,25121,54221,742.6,4172849.31,6029.04,2.032222222
Rice,2010,Kharif     ,Uttarakhand,270416,495083,1419,44918801.76,64899.84,1.540769231
Rice,2010,Rabi       ,Uttarakhand,15277,50503,1419,2537662.47,3666.48,2.25
Rice,2010,Kharif     ,Jammu and Kashmir,261347,507404,1352,43412350.17,62723.28,1.874
Rice,2010,Autumn     ,West Bengal,212132,453439,1096,35237246.52,50911.68,2.081666667
Rice,2010,Summer     ,West Bengal,1369892,4506848,1096,227552760.1,328774.08,3.123888889
Rice,2010,Winter     ,West Bengal,3362122,8429323,1096,558482085.4,806909.28,2.487222222
Rice,2011,Autumn     ,Bihar,570397,914228,1097.1,95552905.44,188231.01,1.546774194
Rice,2011,Summer     ,Bihar,96160,182628,1097.1,16108723.2,31732.8,1.736190476
Rice,2011,Winter     ,Bihar,2684379,7141115,1097.1,449687170.1,885845.07,2.491578947
Rice,2011,Kharif     ,Chhattisgarh,3939826,6300825,1302.7,659999651.5,1300142.58,1.527777778
Rice,2011,Kharif     ,Gujarat,751300,1521800,890.5,125857776,247929,1.951666667
Rice,2011,Summer     ,Gujarat,84200,267900,890.5,14105184,27786,3.122222222
Rice,2011,Kharif     ,Haryana,1234094,3574300,471.5409091,206735426.9,407251.02,2.63047619
Rice,2011,Kharif     ,Himachal Pradesh,75043,108648,1108.3,12571203.36,24764.19,1.545454545
Rice,2011,Kharif     ,Madhya Pradesh,1693231,2273045,852.6,283650057.1,558766.23,1.400416667
Rice,2011,Kharif     ,Maharashtra,1516400,2784600,1174.095455,254027328,500412,1.319642857
Rice,2011,Summer     ,Maharashtra,27800,64300,1174.095455,4657056,9174,2.427777778
Rice,2011,Kharif     ,Manipur,223670,591000,1533.561905,37469198.4,73811.1,2.34
Rice,2011,Autumn     ,Mizoram,25826,26644,2439.340909,4326371.52,8522.58,1.04125
Rice,2011,Kharif     ,Mizoram,12700,25304,2439.340909,2127504,4191,2.03125
Rice,2011,Rabi       ,Mizoram,450,947,2439.340909,75384,148.5,2.3775
Rice,2011,Kharif     ,Nagaland,179050,376390,1544.354545,29994456,59086.5,2.049090909
Rice,2011,Rabi       ,Nagaland,2530,5990,1544.354545,423825.6,834.9,2.34
Rice,2011,Kharif     ,Punjab,2818000,10542000,705.2,472071360,929940,3.7495
Rice,2011,Kharif     ,Tripura,265999,718304,2295.609091,44560152.48,87779.67,2.63
Rice,2011,Kharif     ,Uttar Pradesh,5922643,13962896,777.4,992161155.4,1954472.19,2.294444444
Rice,2011,Summer     ,Uttar Pradesh,23642,59496,777.4,3960507.84,7801.86,2.335909091
Rice,2011,Kharif     ,Uttarakhand,261319,544497,1564.7,43776158.88,86235.27,1.684615385
Rice,2011,Summer     ,Uttarakhand,13680,45267,1564.7,2291673.6,4514.4,3.31
Rice,2011,Autumn     ,Jharkhand,150654,126012,1374.7,25237558.08,49715.82,0.79173913
Rice,2011,Winter     ,Jharkhand,832047,1250312,1374.7,139384513.4,274575.51,1.554166667
Rice,2011,Autumn     ,West Bengal,212971,471282,1686.5,35676901.92,70280.43,2.072222222
Rice,2011,Summer     ,West Bengal,1221076,3875100,1686.5,204554651.5,402955.08,3.035
Rice,2011,Winter     ,West Bengal,3999653,10259384,1686.5,670021870.6,1319885.49,2.475555556
Rice,2012,Autumn     ,Bihar,540424,960007,924.1,81495939.2,167531.44,1.743793103
Rice,2012,Summer     ,Bihar,105117,285835,924.1,15851643.6,32586.27,2.396086957
Rice,2012,Winter     ,Bihar,2653346,7076168,924.1,400124576.8,822537.26,2.567894737
Rice,2012,Kharif     ,Chhattisgarh,3982172,7848401,1366.8,600511537.6,1234473.32,1.91962963
Rice,2012,Kharif     ,Gujarat,672000,1408100,460.6,101337600,208320,1.98
Rice,2012,Summer     ,Gujarat,29100,89200,460.6,4388280,9021,2.943
Rice,2012,Kharif     ,Haryana,1206255,3941000,307.9,181903254,373939.05,3.041
Rice,2012,Kharif     ,Himachal Pradesh,75380,111252,1035,11367304,23367.8,1.577272727
Rice,2012,Kharif     ,Madhya Pradesh,1791157,3106146,1049.5,270106475.6,555258.67,1.631041667
Rice,2012,Kharif     ,Maharashtra,1528100,3001640,1003.4,230437480,473711,1.316153846
Rice,2012,Summer     ,Maharashtra,30900,76400,1003.4,4659720,9579,2.38
Rice,2012,Kharif     ,Manipur,122690,257580,1176.7,18501652,38033.9,1.937777778
Rice,2012,Autumn     ,Mizoram,24706,27128,2050.2,3725664.8,7658.86,1.095
Rice,2012,Kharif     ,Mizoram,14330,29983,2050.2,2160964,4442.3,2.2925
Rice,2012,Rabi       ,Mizoram,306,589,2050.2,46144.8,94.86,2.3525
Rice,2012,Kharif     ,Nagaland,179780,396230,1296.6,27110824,55731.8,2.15
Rice,2012,Rabi       ,Nagaland,3550,8950,1296.6,535340,1100.5,2.52
Rice,2012,Kharif     ,Punjab,2849000,11390000,338.9,429629200,883190,3.923636364
Rice,2012,Kharif     ,Tamil Nadu,1493276,4050334,706.8,225186020.8,462915.56,3.293225806
